id;session_id;user_id;role;content;created_at;feedback;feedback_note
5b6680db-153d-4b0f-94ad-cee17083a434;d8499d6a-0f96-4ff2-a1a7-c8a49f51e62e;06ab655c-63d6-4258-97e1-d0dc176b3cac;user;Which branch has the best ATA trend?;2026-03-31 06:43:53.376667+00;;
baff4ff2-2cbb-4059-a9ba-60383fc12188;4901570e-e870-4968-afb5-3a59c8afcd6d;eb374c12-1fcd-45f5-8f93-de0716a40e1b;user;which ado performed lowest;2026-03-31 06:49:59.857339+00;;
77bbaa22-24b9-4c5e-84fd-bd981640ea12;4901570e-e870-4968-afb5-3a59c8afcd6d;eb374c12-1fcd-45f5-8f93-de0716a40e1b;assistant;"{""output"":""""}";2026-03-31 06:50:09.499734+00;dislike;issue
b4c9f4c1-579e-4322-b08e-2ec85ecd840a;d8499d6a-0f96-4ff2-a1a7-c8a49f51e62e;06ab655c-63d6-4258-97e1-d0dc176b3cac;assistant;"Hello Sanjida!

Based on the performance data for the last six months, **Panthapath Branch** currently holds the best ATA (Attendance to Admission) trend for March, showing a significant jump to **14.61%**. 

While **Uttara Branch** has historically seen the highest peaks (reaching 46.3% in November), it has seen a downward trend since then, though it remains competitive. **Moghbazar** has been the most consistent performer over the longer term, maintaining relatively stable figures compared to the more volatile branches.

Here is the breakdown of the ATA percentage trend for all branches:

| Branch | Oct '25 | Nov '25 | Dec '25 | Jan '26 | Feb '26 | Mar '26 |
| :--- | :--- | :--- | :--- | :--- | :--- | :--- |
| **Panthapath** | 36.70% | 30.65% | 15.82% | 6.89% | 8.15% | **14.61%** |
| **Uttara** | 15.95% | 46.30% | 30.00% | 7.21% | 10.51% | 11.11% |
| **Moghbazar** | 32.52% | 35.09% | 29.79% | 9.98% | 8.67% | 8.60% |
| **Chawkbazar** | 11.76% | 19.80% | 20.87% | 8.78% | 8.44% | 2.40% |
| **Mirpur** | 16.59% | 15.20% | 16.99% | 6.64% | 3.40% | 2.05% |

```chart
{
  ""type"": ""line"",
  ""title"": ""Monthly ATA Percentage Trend by Branch"",
  ""description"": ""Trend analysis of Attendance to Admissions (ATA) percentage from October 2025 to March 2026 across all English Centres."",
  ""xKey"": ""month"",
  ""series"": [
    {
      ""key"": ""Panthapath Branch"",
      ""label"": ""Panthapath"",
      ""color"": ""#3b82f6""
    },
    {
      ""key"": ""Uttara Branch"",
      ""label"": ""Uttara"",
      ""color"": ""#f59e0b""
    },
    {
      ""key"": ""Moghbazar Branch"",
      ""label"": ""Moghbazar"",
      ""color"": ""#10b981""
    },
    {
      ""key"": ""Mirpur Branch"",
      ""label"": ""Mirpur"",
      ""color"": ""#ef4444""
    },
    {
      ""key"": ""Chawkbazar Branch"",
      ""label"": ""Chawkbazar"",
      ""color"": ""#8b5cf6""
    }
  ],
  ""data"": [
    {
      ""month"": ""2025-10"",
      ""Panthapath Branch"": 36.7,
      ""Uttara Branch"": 15.95,
      ""Moghbazar Branch"": 32.52,
      ""Mirpur Branch"": 16.59,
      ""Chawkbazar Branch"": 11.76
    },
    {
      ""month"": ""2025-11"",
      ""Panthapath Branch"": 30.65,
      ""Uttara Branch"": 46.3,
      ""Moghbazar Branch"": 35.09,
      ""Mirpur Branch"": 15.2,
      ""Chawkbazar Branch"": 19.8
    },
    {
      ""month"": ""2025-12"",
      ""Panthapath Branch"": 15.82,
      ""Uttara Branch"": 30.0,
      ""Moghbazar Branch"": 29.79,
      ""Mirpur Branch"": 16.99,
      ""Chawkbazar Branch"": 20.87
    },
    {
      ""month"": ""2026-01"",
      ""Panthapath Branch"": 6.89,
      ""Uttara Branch"": 7.21,
      ""Moghbazar Branch"": 9.98,
      ""Mirpur Branch"": 6.64,
      ""Chawkbazar Branch"": 8.78
    },
    {
      ""month"": ""2026-02"",
      ""Panthapath Branch"": 8.15,
      ""Uttara Branch"": 10.51,
      ""Moghbazar Branch"": 8.67,
      ""Mirpur Branch"": 3.4,
      ""Chawkbazar Branch"": 8.44
    },
    {
      ""month"": ""2026-03"",
      ""Panthapath Branch"": 14.61,
      ""Uttara Branch"": 11.11,
      ""Moghbazar Branch"": 8.6,
      ""Mirpur Branch"": 2.05,
      ""Chawkbazar Branch"": 2.4
    }
  ],
  ""options"": {
    ""showGrid"": true,
    ""showLegend"": true,
    ""showTooltip"": true,
    ""yAxisLabel"": ""ATA %""
  }
}
```

**Key takeaways for your product planning:**
*   **Panthapath** is recovering quickly this month, which might be linked to recent admission campaigns or officer performance.
*   The overall dip in January across all branches suggests a seasonal trend or a change in lead quality that we might need to investigate within ClassroomOS data.";2026-03-31 06:53:32.500379+00;;
23015f1e-f734-4421-ac25-983ea10f2a28;d8499d6a-0f96-4ff2-a1a7-c8a49f51e62e;06ab655c-63d6-4258-97e1-d0dc176b3cac;user;give me the walkin , free class and admission count for yesterday;2026-03-31 06:54:03.950265+00;;
8747b987-1001-4e32-a8a8-d81d14bfd065;d8499d6a-0f96-4ff2-a1a7-c8a49f51e62e;06ab655c-63d6-4258-97e1-d0dc176b3cac;assistant;"Hello Sanjida Siddiqua! 

As the Product Manager for ClassroomOS and our booking systems, tracking these daily metrics is essential for monitoring platform performance and branch operations.

Here are the counts for yesterday:

| Metric | Total Count |
| :--- | :--- |
| **Free Class Registrations** | 378 |
| **Admissions** | 15 |
| **Walk-ins** | 12 |

```chart
{
  ""type"": ""bar"",
  ""title"": ""Yesterday's Performance Overview"",
  ""description"": ""Total count of Free Class Registrations, Admissions, and Walk-ins recorded yesterday."",
  ""xKey"": ""metric"",
  ""series"": [
    {
      ""key"": ""count"",
      ""label"": ""Total Count"",
      ""color"": ""#3b82f6""
    }
  ],
  ""data"": [
    {
      ""metric"": ""Free Class Regs"",
      ""count"": 378
    },
    {
      ""metric"": ""Admissions"",
      ""count"": 15
    },
    {
      ""metric"": ""Walk-ins"",
      ""count"": 12
    }
  ],
  ""options"": {
    ""showGrid"": true,
    ""showLegend"": true,
    ""showTooltip"": true,
    ""yAxisLabel"": ""Count""
  }
}
```

The data shows a strong volume of Free Class Registrations (378), which indicates healthy interest through our booking platforms. If you need a more detailed breakdown by specific branches or programs, please let me know!";2026-03-31 06:54:26.300826+00;;
02bdcc31-623b-48d1-bc91-8ee30a866f57;d8499d6a-0f96-4ff2-a1a7-c8a49f51e62e;06ab655c-63d6-4258-97e1-d0dc176b3cac;user;got it, can you tell me the source of booking for free class, along with the attendance count;2026-03-31 06:55:07.54375+00;;
68c7d812-29cc-450e-8989-e854bf307061;d8499d6a-0f96-4ff2-a1a7-c8a49f51e62e;06ab655c-63d6-4258-97e1-d0dc176b3cac;assistant;"Hi Sanjida Siddiqua! 

Since you are managing the product side for ClassroomOS and the Booking System, seeing the performance across different platforms is quite interesting.

Here is the breakdown of free class registrations and attendance by source for yesterday:

| Booking Source | Registrations | Attendance |
| :--- | :--- | :--- |
| Facebook Form | 271 | 0 |
| Booking System | 90 | 0 |
| ClassroomOS | 22 | 16 |
| iHelp | 1 | 0 |
| **Total** | **384** | **16** |

```chart
{
  ""type"": ""pie"",
  ""title"": ""Booking Source Distribution"",
  ""description"": ""Distribution of free class registrations by source for yesterday."",
  ""labelKey"": ""source"",
  ""valueKey"": ""registrations"",
  ""data"": [
    { ""source"": ""Facebook Form"", ""registrations"": 271, ""color"": ""#1877F2"" },
    { ""source"": ""Booking System"", ""registrations"": 90, ""color"": ""#f59e0b"" },
    { ""source"": ""ClassroomOS"", ""registrations"": 22, ""color"": ""#10b981"" },
    { ""source"": ""iHelp"", ""registrations"": 1, ""color"": ""#6b7280"" }
  ],
  ""options"": {
    ""showLegend"": true,
    ""showTooltip"": true,
    ""showLabels"": true,
    ""valueLabel"": ""Registrations""
  }
}
```

```chart
{
  ""type"": ""bar"",
  ""title"": ""Registrations vs Attendance by Source"",
  ""description"": ""Comparison of booking volume vs. actual attendance recorded per source for yesterday."",
  ""xKey"": ""source"",
  ""series"": [
    { ""key"": ""registrations"", ""label"": ""Registrations"", ""color"": ""#3b82f6"" },
    { ""key"": ""attendance"", ""label"": ""Attendance"", ""color"": ""#10b981"" }
  ],
  ""data"": [
    { ""source"": ""Facebook Form"", ""registrations"": 271, ""attendance"": 0 },
    { ""source"": ""Booking System"", ""registrations"": 90, ""attendance"": 0 },
    { ""source"": ""ClassroomOS"", ""registrations"": 22, ""attendance"": 16 },
    { ""source"": ""iHelp"", ""registrations"": 1, ""attendance"": 0 }
  ],
  ""options"": {
    ""showGrid"": true,
    ""showLegend"": true,
    ""showTooltip"": true,
    ""yAxisLabel"": ""Count""
  }
}
```

As you can see, Facebook Forms contributed the majority of the leads. However, **ClassroomOS** is the only source showing attendance activity (16 users), as it is the primary platform used on-site by branch employees to manage and mark attendance.

Let me know if you need a deeper look into any specific platform!";2026-03-31 06:55:31.519247+00;;
0fda396c-2aa5-4008-95ff-4fbeb2ed3ae1;d8499d6a-0f96-4ff2-a1a7-c8a49f51e62e;06ab655c-63d6-4258-97e1-d0dc176b3cac;user;I am still not getting the total attendance of free class students count;2026-03-31 06:56:19.450866+00;;
a9976605-5759-4f79-abcc-05ef9aab0ec5;d8499d6a-0f96-4ff2-a1a7-c8a49f51e62e;06ab655c-63d6-4258-97e1-d0dc176b3cac;assistant;"Hello Sanjida,

You’re right — the previous answer focused on **ATA % trend**, not the **total free class attendance count**.

From the same data, the **attendance** means the count of distinct contacts whose attendance status was:
- present
- present_early
- present_late

Here is the **total free class attendance count by branch and month**:

| Branch | Oct '25 | Nov '25 | Dec '25 | Jan '26 | Feb '26 | Mar '26 |
|---|---:|---:|---:|---:|---:|---:|
| Panthapath Branch | 109 | 62 | 158 | 610 | 233 | 89 |
| Uttara Branch | 163 | 54 | 130 | 569 | 257 | 63 |
| Moghbazar Branch | 123 | 57 | 188 | 521 | 173 | 93 |
| Mirpur Branch | 205 | 125 | 259 | 844 | 353 | 146 |
| Chawkbazar Branch | 85 | 101 | 206 | 558 | 225 | 125 |

If you want the **total over this whole period**, then it is:

| Branch | Total Attendance |
|---|---:|
| Mirpur Branch | 1,932 |
| Chawkbazar Branch | 1,300 |
| Panthapath Branch | 1,261 |
| Uttara Branch | 1,236 |
| Moghbazar Branch | 1,155 |

So if your question is **which branch had the highest total free class attendance**, then the answer is **Mirpur Branch** for this 6-month period.

If you want, I can also give you this in one of these views:
1. **branch-wise cumulative attendance**
2. **month-wise overall attendance across all branches**
3. **attendance + admissions together for clearer ATA reading**";2026-03-31 06:56:33.648163+00;;
548828bd-91dc-466a-972c-6d5a6c398b7a;d8499d6a-0f96-4ff2-a1a7-c8a49f51e62e;06ab655c-63d6-4258-97e1-d0dc176b3cac;assistant;"Hi Sanjida Siddiqua! 

For March 30th, we recorded a total of **396 leads** across all branches. It seems Moghbazar Branch is the closest to the ""34 leads"" figure you mentioned, with a total of 33 leads for that day.

Here is the detailed breakdown by branch and programme:

| Branch | Programme | Leads |
| :--- | :--- | :--- |
| **Uttara Branch** | Spoken English Junior (Class 6 - Class 10) | 46 |
| | Spoken English Course | 41 |
| | IELTS Programme | 18 |
| | Kids English (KG - Class 2) | 14 |
| | Kids English (Class 3 - Class 5) | 8 |
| **Chawkbazar Branch** | Spoken English Junior (Class 6 - Class 10) | 32 |
| | Spoken English Course | 31 |
| | IELTS Programme | 21 |
| | Kids English (KG - Class 2) | 14 |
| | Kids English (Class 3 - Class 5) | 3 |
| **Mirpur Branch** | Spoken English Junior (Class 6 - Class 10) | 25 |
| | Spoken English Course | 23 |
| | Kids English (KG - Class 2) | 18 |
| | IELTS Programme | 14 |
| | Kids English (Class 3 - Class 5) | 3 |
| **Panthapath Branch** | Spoken English Course | 19 |
| | IELTS Programme | 11 |
| | Spoken English Junior (Class 6 - Class 10) | 11 |
| | Kids English (KG - Class 2) | 10 |
| | Kids English (Class 3 - Class 5) | 1 |
| **Moghbazar Branch** | Spoken English Course | 13 |
| | Kids English (KG - Class 2) | 11 |
| | IELTS Programme | 4 |
| | Spoken English Junior (Class 6 - Class 10) | 3 |
| | Kids English (Class 3 - Class 5) | 2 |

```chart
{
  ""type"": ""bar"",
  ""title"": ""Branch-wise Lead Breakdown"",
  ""description"": ""Total lead count for each branch on March 30th."",
  ""xKey"": ""branch"",
  ""series"": [
    {
      ""key"": ""leads"",
      ""label"": ""Leads"",
      ""color"": ""#f59e0b""
    }
  ],
  ""data"": [
    { ""branch"": ""Uttara"", ""leads"": 127 },
    { ""branch"": ""Chawkbazar"", ""leads"": 101 },
    { ""branch"": ""Mirpur"", ""leads"": 83 },
    { ""branch"": ""Panthapath"", ""leads"": 52 },
    { ""branch"": ""Moghbazar"", ""leads"": 33 }
  ],
  ""options"": {
    ""showGrid"": true,
    ""showLegend"": true,
    ""showTooltip"": true,
    ""yAxisLabel"": ""Lead Count""
  }
}
```

```chart
{
  ""type"": ""pie"",
  ""title"": ""Lead Distribution by Programme"",
  ""description"": ""Programme-wise share of total leads for March 30th."",
  ""labelKey"": ""programme"",
  ""valueKey"": ""count"",
  ""data"": [
    { ""programme"": ""Spoken English Course"", ""count"": 127, ""color"": ""#3b82f6"" },
    { ""programme"": ""Spoken English Junior"", ""count"": 117, ""color"": ""#10b981"" },
    { ""programme"": ""IELTS Programme"", ""count"": 68, ""color"": ""#f59e0b"" },
    { ""programme"": ""Kids English (KG - 2)"", ""count"": 67, ""color"": ""#ef4444"" },
    { ""programme"": ""Kids English (3 - 5)"", ""count"": 17, ""color"": ""#8b5cf6"" }
  ],
  ""options"": {
    ""showLegend"": true,
    ""showTooltip"": true,
    ""showLabels"": true,
    ""valueLabel"": ""Leads""
  }
}
```

As a Product Manager, these trends can help you see which programmes are gaining traction on the Booking System. **Uttara Branch** was the top performer for the day, and **Spoken English** programmes (both Junior and Senior) continue to drive the most registrations.

Let me know if you need to compare this with attendance data for the same period!";2026-03-31 06:58:13.668188+00;;
067770c4-eeb9-48bd-86b3-6bc091df77dc;d7c282e1-2d10-4556-9633-195771d978ad;3cff3c68-2f8e-4f73-8a89-d84bdebaa1e9;user;which ADO is the weakest?;2026-03-31 06:58:26.449387+00;;
7d80bc01-7f01-467d-a473-0a1634a3b97c;d7c282e1-2d10-4556-9633-195771d978ad;3cff3c68-2f8e-4f73-8a89-d84bdebaa1e9;assistant;Uttam, I need one month or date range to judge this fairly, because “weakest” can mean different things for an ADO: admissions, revenue, collection, ADO CVR, attendance, or overall HR score. If you want, I can rank ADOs by any one of these, or give the bottom 5 overall for a specific month.;2026-03-31 06:58:35.904713+00;;
9fde5b8b-1027-4412-bc7a-59460505c759;d7c282e1-2d10-4556-9633-195771d978ad;3cff3c68-2f8e-4f73-8a89-d84bdebaa1e9;user;which ADO is the weakest? in terms of all metrics of them;2026-03-31 06:58:49.314429+00;;
2ca85482-58e6-4e26-9b19-0b639fb35a45;d8499d6a-0f96-4ff2-a1a7-c8a49f51e62e;06ab655c-63d6-4258-97e1-d0dc176b3cac;user;merge the both registered for march 30th free class vs attendance;2026-03-31 06:59:14.936073+00;;
b7668775-a1ec-49d0-8cbf-8eb12633323c;d7c282e1-2d10-4556-9633-195771d978ad;3cff3c68-2f8e-4f73-8a89-d84bdebaa1e9;assistant;"Hello Uttam! Based on the performance data for the current month, I have analyzed the metrics for Admission Officers (ADOs) across all branches. 

To identify the ""weakest"" performance, I looked at total admissions, revenue collection, and conversion from visitors (Walk-ins and Free Class visitors).

### **Bottom Performing ADOs (Current Month)**

| ADO Name | Branch | Admissions | Collected Amount (BDT) | Total Visitors Handled |
| :--- | :--- | :--- | :--- | :--- |
| **Farjana Hasan Mim** | Mirpur | 3 | 36,500 | 2 |
| **Farjana Karim Eva** | Chawkbazar | 4 | 37,500 | 39 |
| **Nilufar Sultana Puspo**| Chawkbazar | 5 | 22,700 | 48 |
| **Touhidul Islam Maruf**| Uttara | 0 | 0 | 12 |

### **Key Observations:**
1.  **Lowest Volume:** **Farjana Hasan Mim** (Mirpur) has the lowest number of admissions (3) so far this month.
2.  **Low Conversion:** **Farjana Karim Eva** (Chawkbazar) has handled a high volume of 39 visitors (15 walk-ins and 24 free class visitors) but has only converted 4 of them into admissions.
3.  **Revenue & Yield:** **Nilufar Sultana Puspo** (Chawkbazar) has the lowest collection amount (22,700 BDT) among those with multiple admissions, indicating a lower average transaction value or higher pending installments.
4.  **Zero Conversions:** **Touhidul Islam Maruf** (Uttara) has handled 12 visitors this month but is yet to record his first admission.

```chart
{
  ""type"": ""bar"",
  ""title"": ""Admissions Comparison (Bottom Performers)"",
  ""description"": ""Comparison of admissions for the ADOs with the lowest numbers this month."",
  ""xKey"": ""name"",
  ""series"": [
    {
      ""key"": ""admissions"",
      ""label"": ""Total Admissions"",
      ""color"": ""#ef4444""
    }
  ],
  ""data"": [
    {
      ""name"": ""Farjana Hasan Mim"",
      ""admissions"": 3
    },
    {
      ""name"": ""Farjana Karim Eva"",
      ""admissions"": 4
    },
    {
      ""name"": ""Nilufar Puspo"",
      ""admissions"": 5
    },
    {
      ""name"": ""Touhidul Maruf"",
      ""admissions"": 0
    }
  ],
  ""options"": {
    ""showGrid"": true,
    ""showLegend"": true,
    ""showTooltip"": true,
    ""yAxisLabel"": ""Admissions""
  }
}
```

Would you like me to pull up the detailed conversion rates (ATA) for these specific individuals to see if the issue is visitor quality or desk conversion?";2026-03-31 06:59:30.694362+00;;
c53c8480-ce18-4b20-a0bf-96e507c04a65;d8499d6a-0f96-4ff2-a1a7-c8a49f51e62e;06ab655c-63d6-4258-97e1-d0dc176b3cac;assistant;"Hello Sanjida!

Here is the comparison between registrations and attendance for the free classes scheduled on March 30th, 2026, broken down by branch and programme:

| Branch | Programme | Registrations | Attendance | RTA (%) |
| :--- | :--- | :---: | :---: | :---: |
| **Panthapath Branch** | Kids English (KG - Class 2) | 48 | 11 | 22.92% |
| **Mirpur Branch** | Kids English (KG - Class 2) | 83 | 14 | 16.87% |
| **Uttara Branch** | Kids English (Class 3 - Class 5) | 22 | 2 | 9.09% |
| **Moghbazar Branch** | Kids English (KG - Class 2) | 46 | 4 | 8.70% |
| **Chawkbazar Branch** | Kids English (Class 3 - Class 5) | 16 | 1 | 6.25% |
| **Moghbazar Branch** | Spoken English Course | 66 | 4 | 6.06% |
| **Uttara Branch** | Kids English (KG - Class 2) | 70 | 0 | 0.00% |

```chart
{
  ""type"": ""bar"",
  ""title"": ""Registrations vs. Attendance (March 30, 2026)"",
  ""description"": ""Comparison of user registrations versus actual attendance across different branches and programmes for the free classes on March 30th."",
  ""xKey"": ""label"",
  ""series"": [
    {
      ""key"": ""registrations"",
      ""label"": ""Registrations"",
      ""color"": ""#3b82f6""
    },
    {
      ""key"": ""attendance"",
      ""label"": ""Attendance"",
      ""color"": ""#10b981""
    }
  ],
  ""data"": [
    {
      ""label"": ""Mirpur (Kids KG-2)"",
      ""registrations"": 83,
      ""attendance"": 14
    },
    {
      ""label"": ""Uttara (Kids KG-2)"",
      ""registrations"": 70,
      ""attendance"": 0
    },
    {
      ""label"": ""Moghbazar (Spoken)"",
      ""registrations"": 66,
      ""attendance"": 4
    },
    {
      ""label"": ""Panthapath (Kids KG-2)"",
      ""registrations"": 48,
      ""attendance"": 11
    },
    {
      ""label"": ""Moghbazar (Kids KG-2)"",
      ""registrations"": 46,
      ""attendance"": 4
    },
    {
      ""label"": ""Uttara (Kids 3-5)"",
      ""registrations"": 22,
      ""attendance"": 2
    },
    {
      ""label"": ""Chawkbazar (Kids 3-5)"",
      ""registrations"": 16,
      ""attendance"": 1
    }
  ],
  ""options"": {
    ""showGrid"": true,
    ""showLegend"": true,
    ""showTooltip"": true,
    ""yAxisLabel"": ""Count""
  }
}
```

**Key Observations:**
*   **Panthapath Branch** achieved the highest RTA (22.92%) for the Kids English (KG - Class 2) programme.
*   **Mirpur Branch** had the highest volume of registrations (83) and the most attendees (14) for a single slot.
*   **Uttara Branch** saw a significant gap for Kids English (KG - Class 2), where 70 users registered but none attended. This might require a quick check with the Calling Ops team to see if there were any communication issues.";2026-03-31 06:59:36.404363+00;;
9517365d-6bb5-4ff4-9f8e-904dd48d51b4;d8499d6a-0f96-4ff2-a1a7-c8a49f51e62e;06ab655c-63d6-4258-97e1-d0dc176b3cac;user;now make it for March 1st to March 30.;2026-03-31 06:59:54.448138+00;;
6cafcdba-e304-4e84-9f47-7346bda91f02;d8499d6a-0f96-4ff2-a1a7-c8a49f51e62e;06ab655c-63d6-4258-97e1-d0dc176b3cac;assistant;"Hello Sanjida!

For the period of March 1st to March 30th, 2026, here is the total free class attendance count across all English Centres:

| Date Range | Total Attendance |
| :--- | :--- |
| March 01 - March 30, 2026 | 553 |

A total of **553 unique students** attended their free classes during this timeframe. 

As the Product Manager for the Booking System and ClassroomOS, this volume reflects the number of users the platform successfully managed for on-ground attendance across all branches within this month. Let me know if you would like to see this broken down by branch or by specific programmes!";2026-03-31 07:00:07.774126+00;;
82c7338e-0afc-4f80-970c-c9434721f3e4;d8499d6a-0f96-4ff2-a1a7-c8a49f51e62e;06ab655c-63d6-4258-97e1-d0dc176b3cac;user;merge the both registered for march 1st to March 30th free class vs attendance;2026-03-31 07:00:26.618451+00;;
2d255b41-a65c-4c2a-b6a9-0b77089259cf;d8499d6a-0f96-4ff2-a1a7-c8a49f51e62e;06ab655c-63d6-4258-97e1-d0dc176b3cac;assistant;"Hi Sanjida Siddiqua! 

For the period of March 1st to March 30th, I have merged the registration and attendance data for you. This view is particularly useful for evaluating the **RTA (Registration to Attendance)** performance of each programme via the Booking System.

Here is the breakdown by programme:

| Programme | Registrations | Attendance | RTA % |
| :--- | :--- | :--- | :--- |
| **Spoken English Course** | 3,465 | 185 | 5.34% |
| **Spoken English Junior (Class 6 - 10)** | 2,698 | 77 | 2.85% |
| **Kids English** | 1,726 | 142 | 8.23% |
| **IELTS Programme** | 1,437 | 114 | 7.93% |
| **After SSC English** | 2 | 0 | 0.00% |
| **Total** | **9,328** | **518** | **5.55%** |

```chart
{
  ""type"": ""bar"",
  ""title"": ""Programme-wise Regs vs Attendance (Mar 1 - Mar 30)"",
  ""description"": ""A comparison between the number of users who registered for a free class and those who actually attended, segmented by programme group."",
  ""xKey"": ""programme"",
  ""series"": [
    {
      ""key"": ""registrations"",
      ""label"": ""Registrations"",
      ""color"": ""#3b82f6""
    },
    {
      ""key"": ""attendance"",
      ""label"": ""Attendance"",
      ""color"": ""#10b981""
    }
  ],
  ""data"": [
    { ""programme"": ""Spoken English Course"", ""registrations"": 3465, ""attendance"": 185 },
    { ""programme"": ""Spoken English Junior"", ""registrations"": 2698, ""attendance"": 77 },
    { ""programme"": ""Kids English"", ""registrations"": 1726, ""attendance"": 142 },
    { ""programme"": ""IELTS Programme"", ""registrations"": 1437, ""attendance"": 114 }
  ],
  ""options"": {
    ""showGrid"": true,
    ""showLegend"": true,
    ""showTooltip"": true,
    ""yAxisLabel"": ""Count""
  }
}
```

**Key takeaways for your product review:**
*   **Kids English** and **IELTS** have the highest RTA conversion rates (~8%), suggesting that users booking these programmes through our system are more likely to show up at the centres.
*   **Spoken English Junior** has a significantly lower RTA (2.85%) compared to other categories, which might be an area for further investigation regarding lead quality or calling operations follow-ups.

Let me know if you would like to see this breakdown specifically for individual branches or lead sources!";2026-03-31 07:00:56.52041+00;;
d85e22be-cdab-494b-8b24-19a6948cd1fa;d8499d6a-0f96-4ff2-a1a7-c8a49f51e62e;06ab655c-63d6-4258-97e1-d0dc176b3cac;user;merge the both registered for march 1st to March 30th free class vs attendance, branch wise;2026-03-31 07:01:17.935728+00;;
5f703b90-c8f0-4eb0-a8ef-f87323ed71ed;67edf53e-b311-40d5-a55d-a69d28f78ca7;3cff3c68-2f8e-4f73-8a89-d84bdebaa1e9;user;which branch is doign better with conversions in 2026?;2026-04-02 06:13:45.456728+00;;
9f3e9c12-7b30-4fe0-8476-257e838542dc;d8499d6a-0f96-4ff2-a1a7-c8a49f51e62e;06ab655c-63d6-4258-97e1-d0dc176b3cac;assistant;"Hello Sanjida Siddiqua! 

Here is the branch-wise breakdown of free class registrations versus actual attendance for the period of March 1st to March 30th. This provides a clear picture of how each branch is performing in terms of converting digital leads into physical visits (RTA).

| Branch | Registrations | Attendance | RTA % |
| :--- | :--- | :--- | :--- |
| **Uttara Branch** | 3,027 | 63 | 2.08% |
| **Mirpur Branch** | 2,264 | 146 | 6.45% |
| **Chawkbazar Branch** | 2,248 | 125 | 5.56% |
| **Moghbazar Branch** | 1,001 | 93 | 9.29% |
| **Panthapath Branch** | 951 | 89 | 9.36% |
| **Total** | **9,491** | **516** | **5.44%** |

```chart
{
  ""type"": ""bar"",
  ""title"": ""Branch-wise Regs vs Attendance (Mar 1 - Mar 30)"",
  ""description"": ""Comparison of lead volume and actual attendance counts across different English Centres."",
  ""xKey"": ""branch"",
  ""series"": [
    {
      ""key"": ""registrations"",
      ""label"": ""Registrations"",
      ""color"": ""#3b82f6""
    },
    {
      ""key"": ""attendance"",
      ""label"": ""Attendance"",
      ""color"": ""#10b981""
    }
  ],
  ""data"": [
    { ""branch"": ""Uttara"", ""registrations"": 3027, ""attendance"": 63 },
    { ""branch"": ""Mirpur"", ""registrations"": 2264, ""attendance"": 146 },
    { ""branch"": ""Chawkbazar"", ""registrations"": 2248, ""attendance"": 125 },
    { ""branch"": ""Moghbazar"", ""registrations"": 1001, ""attendance"": 93 },
    { ""branch"": ""Panthapath"", ""registrations"": 951, ""attendance"": 89 }
  ],
  ""options"": {
    ""showGrid"": true,
    ""showLegend"": true,
    ""showTooltip"": true,
    ""yAxisLabel"": ""Count""
  }
}
```

**Key Insights for Product & Ops:**
*   **Highest Volume:** **Uttara Branch** generated the most interest through the booking systems with over 3,000 registrations.
*   **Best Conversion (RTA):** **Panthapath (9.36%)** and **Moghbazar (9.29%)** are leading in terms of conversion efficiency, meaning users who book for these branches are much more likely to show up.
*   **Opportunity:** Uttara has a very high lead volume but a lower RTA (2.08%). This might be a good point to review with the Calling Ops team or check if there are any specific friction points in the booking flow for that branch.

Let me know if you need any further filtering by program or specific lead sources!";2026-03-31 07:01:39.721645+00;;
fcf950b2-44af-4751-b2dd-02bf3a381740;edee87a7-ce9b-4e74-a6df-eb089cf89bc4;3cff3c68-2f8e-4f73-8a89-d84bdebaa1e9;user;tell me how does is uttara branch performing;2026-03-31 07:08:58.32489+00;;
e5dc7782-a871-424b-820e-9ab7abcda0fe;edee87a7-ce9b-4e74-a6df-eb089cf89bc4;3cff3c68-2f8e-4f73-8a89-d84bdebaa1e9;assistant;"{""output"":""""}";2026-03-31 07:09:07.286761+00;;
c9d8291d-0da3-4f46-b25b-ac44dba05a5a;edee87a7-ce9b-4e74-a6df-eb089cf89bc4;3cff3c68-2f8e-4f73-8a89-d84bdebaa1e9;user;tell me how does is uttara branch performing?;2026-03-31 07:09:35.507088+00;;
7105bd5f-92ec-4c8d-abc8-2648f0595b0a;edee87a7-ce9b-4e74-a6df-eb089cf89bc4;3cff3c68-2f8e-4f73-8a89-d84bdebaa1e9;assistant;"{""output"":""""}";2026-03-31 07:09:44.26477+00;;
c6f05061-03ea-43eb-8e25-4f0780b3cbbc;18a85a46-4384-482c-999a-179a44bfcadd;3cff3c68-2f8e-4f73-8a89-d84bdebaa1e9;user;tell me how does is uttara branch performing;2026-03-31 07:10:37.688944+00;;
9d2ecb94-51bf-493c-bde6-f13cb546e80a;2130dc51-0fe7-47c9-acf2-48836953f49a;3cff3c68-2f8e-4f73-8a89-d84bdebaa1e9;user;how is uttara branch performing in 202^?;2026-03-31 07:12:34.925812+00;;
79fd6716-12f6-47dc-9f8c-65e425c12266;2130dc51-0fe7-47c9-acf2-48836953f49a;3cff3c68-2f8e-4f73-8a89-d84bdebaa1e9;assistant;"{""output"":""""}";2026-03-31 07:12:45.210176+00;;
